preco_total,area_util,local,vagas,titulo,endereco,descricao
1200000.0,286.0,Asa Norte,0,Prédio Comercial P/renda (Loja C/subsolo + 2 Salas + 2 Kits - Studio) 999743621 Prédio Comercial P/renda (Loja C/subsolo + 2 Salas + 2 Kits - Studio) 999743621,"QUADRA SCRN 714/715 BLOCO B B, Asa Norte, Brasília QUADRA SCRN 714/715 BLOCO B B, Asa Norte, Brasília","ÓTIMO PRÉDIO COMERCIAL P/INVESTIDORES! 715 SCLRN - BL.G - ASA NORTE - BRASÍLIA-DF.. O PRÉDIO (composto por):. 01 Loja térrea c/subsolo: Área Privativa: 134,70m² (Área Total:153,89m²);. 02 Salas Comerciais: Área Privativa: 31,75m² (Área Total: 38,03m²) cada;. 02 Kit-Stúdio: Área Privativa: 43,75m² (Área Total: 52,23m²) cada;. Área Privativa (somatório): 285,70m²;. Área Total (somatório): 334,41m²Excelente localização, ideal para renda (aluguel), ótima localização, excelente comércio local, fácil acesso às principais vias de entrada e saída do bairro. . SEU INVESTIMENTO:Valor de venda: R$ 1.200.000,00 (Estuda-se proposta!)Informações, visitas e vendas - Corretores Autorizados:Paulo Barbosa - 7237/CRECI-DF - Ver dados (WhatsApp/claro) e Ver dados (tim)Deusimar Francisco - 9555/CRECI-DF - Ver dados (WhatsApp/tim)E-mail: Ver dadoswww.paulobarbosaimoveis.com - 04/02/2019"
690000.0,79.0,Sudoeste,0,Ccsw 04 Top Master - Loja Pronta para Uso Ccsw 04 Top Master - Loja Pronta para Uso,"CCSW, Sudoeste, Brasília CCSW, Sudoeste, Brasília","TOP MASTER LOCALIZAÇÃO: CCSW 04, Sudoeste – DF, próximo ao Pão de Açúcar. LOJA: • Espaço montado para Fisioterapia/Pilates (Equipamentos à negociar) • Recepção; • Copa; • 2 Banheiros, com bancada em granito; • 2 Consultórios; • Piso flutuante; • Projeto de armários; • Projeto de Iluminação. EMPREENDIMENTO: • projeto moderno; • Circuito de monitoramento; • Amplo estacionamento externo; **Agilizo seu financiamento Valor R$ 808mil ----------------------------------------------------------------- Informações e visitas: Felipe Dantas (61) Ver dados.0537 whatssap (61) 98121.0897 -----------------------------------------------------------------"
260000.0,40.0,Asa Sul,0,Aceita Permuta em Apartamento na Asa Norte Ou em Casa no Lago Norte Aceita Permuta em Apartamento na Asa Norte Ou em Casa no Lago Norte,"SDS, Asa Sul, Brasília SDS, Asa Sul, Brasília",Margarete Corrêa Vende Excelente Sala Comercial na SDS- Asa SulACEITA PERMUTA EM APARTAMENTO NA ASA NORTE OU EM CASA NO LAGO NORTE Sala de aproximadamente 40 m²- Fino Acabamento- Decorada e climatizada- 3 Ambientes - 1 Banheiro- 1 Copa - Armários e mesas- Ar condicionado - Nascente - Reformada á apenas 3 anosVista livre para a Esplanada dos MinistériosAo lado da Rodoviária e do Conjunto Nacional LIGUE AGORA E AGENDE SUA VISITA!***PLANTÃO DE VENDAS TODOS OS DIAS***(61)9.Ver dados(61)9.Ver dados(61) Ver dados
260000.0,27.0,Octogonal,0,Aos 02/08 Ed. Terraço Shopping Nascente Desocupada Aos 02/08 Ed. Terraço Shopping Nascente Desocupada,"AOS 02/08 Ed. Terraço Shopping Nascente desocupada, Octogonal, Brasília AOS 02/08 Ed. Terraço Shopping Nascente desocupada, Octogonal, Brasília","Terraço Shopping Sala comercial com 01 baheiro privativo, piso em cerâmica, esquadrias de aluminio, vista livre, posisção nascente, desocupada! O shopping contem uma praça de alimentação diversificada e garagem rotativa para clientes e usuários. BENEFÍCIOS: Fino acabamento, ponto nobre do bairro, ao lado de comércios, bancos e shopping. (Os preços e informações poderão sofrer mudanças sem aviso prévio. Por este motivo, solicitamos a confirmação com nossos consultores.)"
805000.0,180.0,Park Sul,0,Loja na Cidade Do Automóvel Loja na Cidade Do Automóvel,"SETOR Scia Quadra 15 Conjunto 6 , Park Sul, Brasília SETOR Scia Quadra 15 Conjunto 6 , Park Sul, Brasília","Ótima oportunidade na cidade do automóvel. Excelente Localização Perfeito para o empreendedor Na medida para satisfação do investidor Prédio pronto para o seu negócio Prédio com planta para sobre loja Possibilidade de construir até dois andares Multiplicando a área útil, consequentemente gerando mais retorno sobre o investimento. Agende sua visita: (61) 3262.1005"
480000.0,70.0,Taguatinga,0,Comercial - Taguatinga Centro (Taguatinga) - C 1 Ttc Taguatinga Trade Ce Comercial - Taguatinga Centro (Taguatinga) - C 1 Ttc Taguatinga Trade Ce,"QUADRA C, Centro, Taguatinga QUADRA C, Centro, Taguatinga","A CINZEL IMOBILIÁRIA COM 45 ANOS DE TRADIÇÃO NO MERCADO IMOBILIÁRIO DE BRASILIA VENDE :ÓTIMA SALA COMERCIAL NO CENTRO DE TAGUATINGA ( TAGUATINGA TRADE CENTER - TTC)DUAS SALAS JUNTAS DE CANTO COM VISTA PARA O CENTRO NO 6º ANDAR REFORMADAS COM PISO EM GRANITO, DIVISÓRIAS, PORTAS EM BLINDEX, DIVIDIDA EM 03 ESCRITÓRIOS, ADMINISTRATIVO, RECEPÇÃO, 02 BANHEIROS, COPA TRATAR: THIAGO - Ver dados / Ver dados - 18/10/2018"
400000.0,5110.0,Goiás,2,2 Salas Divididas 2 Salas Divididas,"SIG Quadra 1 495, Sig, Setor Industrial SIG Quadra 1 495, Sig, Setor Industrial","Ed. Barão de Rio Branco , Quadra 01 do SIG / SUL 2 salas divididas /2 vagas de garagem soltas ... Metragem Salas : 51.10 m2 privativos + 7.40 m2 de área comum ; total das salas 58.50 m2 + áreas das vagas de de garagem +- 21m2 Total geral aproximado 80 m2 . Excelente localização proximo :Câmara Lesgilativa , Tribunal de Justiça do Distrito Federal , Palacio do Buriti , Park da Cidade ... Venha conhecer ..... Analizamos Propostas"
70000.0,25.0,Asa Sul,2,"Setor Bancário Sul - 2 Vagas/box/garagem Comercial à Venda, Asa Sul, Brasília. Setor Bancário Sul - 2 Vagas/box/garagem Comercial à Venda, Asa Sul, Brasília.","Quadra SBS Quadra 1, Asa Sul, Brasília Quadra SBS Quadra 1, Asa Sul, Brasília","2 vagas de garagem - R$ 95.000,00ótima localização, Setor com escassez de vagas livres.Agende sua visita - Receba completa assessoria de documentação, financiamento, cartórios, registros. - 12/02/2019 Álvaro: (61) Ver dados (61) Ver dados"
39900.0,12.0,Asa Sul,0,Ed. Santa Cruz - Vaga De Garagem Ed. Santa Cruz - Vaga De Garagem,"Quadra SEPS 705/905, Asa Sul, Brasília Quadra SEPS 705/905, Asa Sul, Brasília","Evite o desgaste de ficar procurando vaga em estacionamento na zona central de Brasília. Vaga de garagem coberta localizada na SGAS 705/905 Ed. Santa Cruz, com fácil acesso ao Parque da Cidade, W3 Sul e vigilância 24 horas. Contato Ver dadosCodigo anúncio: Ver dados - Ver dados"
190000.0,46.0,Taguatinga,0,"Alugue Sem Fiador, Sala Comercial Alameda Shopping Alugue Sem Fiador, Sala Comercial Alameda Shopping","Quadra CSB 2 Lotes 1/4 Alameda Shopping, Taguatinga Centro, Taguatinga Quadra CSB 2 Lotes 1/4 Alameda Shopping, Taguatinga Centro, Taguatinga","Excelente sala comercial de 46m2, bem dividida, espaço para recepção, lavabo, copa e 2 ambientes para atendimentos, situada na melhor localização de taguatinga sul no shopping alameda. Segurança 24h, portaria e câmeras. - 22/01/2019"
210000.0,37.0,Guará,0,Comercial - Guara I Comercial - Guara I,", Guara I, Guará , Guara I, Guará","ÓTIMA LOCALIZAÇÃO, SHOPPING FLORIDA MALL!LOJA DE FRENTE COM WC SOCIAL, PISO SUPERIOR.AGENDE AGORA SUA VISITA SEM COMPROMISSO!ZILMAR IMÓVEIS(61) 3344.0229 - GERAL(61) Ver dados.8160 - EDMAR BRISKI(61) 99984.0007 - ZILMAR RODRIGUES(61) Ver dados / 98446- 5723 - MARCOS SOBRINHO - 25/06/2018"
130000.0,30.0,Goiás,0,Vendo Sala Comercial no Edificio West Office no Setor Oeste em Goiânia On Line 62. 999.459.921 Vendo Sala Comercial no Edificio West Office no Setor Oeste em Goiânia On Line 62. 999.459.921,", Setor Oeste, Goiânia , Setor Oeste, Goiânia",CORRETOR ON LINE 62. 9Ver dados REINALDO BARRETOCRECI: 19.492 CNAI: 11.132 Ver dadosO preço e disponibilidade da unidade anunciada poderão sofrer alterações sem aviso prévio.Mais opções no site:www.primeimoveisgo.com/ - 04/02/2019
880000.0,378.0,Recanto das Emas,0,Qd 300 - Recanto Das Emas - Pr0022 Qd 300 - Recanto Das Emas - Pr0022,"Quadra Quadra 300 0, Recanto das Emas, Recanto das Emas Quadra Quadra 300 0, Recanto das Emas, Recanto das Emas","QD 300 - Recanto das EmasPrédio com 6 apartamentos compostos por (02) quartos, sendo um suíte e direito à uso de uma vaga de garagem.Excelente localização.**ATENÇÃO**Informamos que a Thaís Imobiliária não recebe ou autoriza que qualquer corretor parceiro receba sinal ou pagamentos de compra de imóveis. Os devidos pagamentos deverão ser efetuados nas contas e nos termos estabelecidos no instrumento de compra e venda assinado e reconhecido em cartório. *A área do imóvel anunciado é uma estimativa e deverá ser confirmada junto à certidão de ônus do imóvel ou cessão de direitos, se não se tratar de bem a ser vendido como coisa certa e discriminada. Plantão de atendimentoLigue agora e agende sua visita! - 12/02/2019"
490000.0,48.0,Sudoeste,0,Excelente!centro Clinico Sudoeste!48 M²!vista Livre!uma Garagem! Excelente!centro Clinico Sudoeste!48 M²!vista Livre!uma Garagem!,"CHSW LOTES 3/4/, Sudoeste, Brasília CHSW LOTES 3/4/, Sudoeste, Brasília","ÓTIMA SALA NO CENTRO CLINICO SUDOESTE,48M²,UMA GARAGEM,VISTA LIVRE. Ver dados"
250000.0,28.0,Octogonal,0,"Octogonal Qd 2/8, Sala no Terraço Shopping Situada no 2° Pavimento Da Torre. Octogonal Qd 2/8, Sala no Terraço Shopping Situada no 2° Pavimento Da Torre.","SHC/AO/SUL 2/8 LOTE 05, Octogonal, Brasília SHC/AO/SUL 2/8 LOTE 05, Octogonal, Brasília","SHC/AO/SUL AE 2/8 LT 5 sala no Terraço Shopping. Sala situada no 2° pavimento da torre A (Edifício de Escritórios) com banheiro, piso em cerâmica e portas em madeira. 2 elevadores. Estudamos propostas. Telefones de contato: Vendas: ..................................(61) Ver dados Whatsapp: ..............................(61) Ver dados Corretor: ..............Luiz Carlos (61) Ver dados Corretor: .....Assis Gaudereto (61) Ver dados / Ver dados Horário de atendimento: Seg a sexta 08:00hrs as 18:00hrs Sábado, domingo e feriados plantão até as 18:00hrs."
440000.0,55.0,Setor De Industrias,2,Excelente Sala Mobiliada - 9 9611 - 0748 Excelente Sala Mobiliada - 9 9611 - 0748,"SIG QUADRA, Setor De Industrias, Brasília SIG QUADRA, Setor De Industrias, Brasília","EXCELENTE SALA NO SIG, 55 M² TODA MOBILIADA, 4 BAIAS DE TRABALHO INDIVIDUALIZADAS, SALA COM MESA DE REUNIÃO, COPA E BANHEIRO, 2 VAGAS NA GARAGEMINTERESSADOS FALAR NO 9 Ver dadosPREZADO CLIENTE, VALORIZE O PROFISSIONAL EM VENDAS E FIDELIZE-SE COM SEU CORRETOR DE IMÓVEIS. EXIJA O CRECI DO CORRETOR E TENHA A CERTEZA DE QUE ESTÁ SENDO ATENDIDO POR UM PROFISSIONAL DEVIDAMENTE AUTORIZADO E CREDENCIADO. - 24/10/2018"
660000.0,73.0,Zona Industrial,2,Salas Comerciais A Venda no Parque Brasília - Sig Salas Comerciais A Venda no Parque Brasília - Sig,"SIG Quadra 01 Lote 985 , Zona Industrial, Brasília SIG Quadra 01 Lote 985 , Zona Industrial, Brasília","EXCELENTE OPORTUNIDADE NO CENTRO EMPRESARIAL PARQUE BRASÍLIA Salas Comerciais térreas, novas, com área privativa de 73m² , mais 02 vagas de garagem privativas, com vista para um belíssimo jardim de inverno. Prédio novo, com condomínio completo com portaria e segurança 24h, sistema de ar condicionado central fan coil, 06 elevadores modernos, ao lado do TJDFT, a cinco minutos do centro de Brasília e da Esplanada dos Ministérios, em frente ao Parque da Cidade.Em frente ao Parque da Cidade. Mais informações:João Leal+55Ver dados+5561 Ver dadosPrimeira Imóveis"
3500000.0,283.0,Asa Sul,0,"Shas - Brasil 21 - Bloco A - 283,32 m - Dividida Shas - Brasil 21 - Bloco A - 283,32 m - Dividida","SHS QUADRA 6 BLOCO A , Asa Sul, Brasília SHS QUADRA 6 BLOCO A , Asa Sul, Brasília","SHS - COMPLEXO BRASIL 21 - OTIMA SALA NO BLOCO A , DIVIDIDA, 283,32 MTS DE AREA PRIVATIVA - AGENDE UMA VISITA COM NOSSOS CORRETORES - Ver dados - Ver dados - Ver dados"
70000.0,90.0,Guará,0,"Ponto à Venda, 90 m² Por R$70.000 Ponto à Venda, 90 m² Por R$70.000","Quadra Qe 42, Guara II, Guará Quadra Qe 42, Guara II, Guará","Vendo ponto comercial na QE 42 composta por:- Funciona atualmente como uma lanchonete com todos os maquinários novos.- Excelente localização, loja de esquina. Não fique de fora, ligue agora e garanta já o seu imóvel, agende uma visita! - IMOBILIÁRIA: Ver dados MÁRCIA THAÍS: 9 Ver dados MARCELO BUENO: 9 Ver dados JOANA DARC: 9 Ver dados PEDRO NEVES: 9 Ver dados - 12/02/2019"
450000.0,62.0,Asa Sul,0,Sala - Venda - Comercial - Seps 705/905 - Reformada - Ed Empresarial Santa Cruz Sala - Venda - Comercial - Seps 705/905 - Reformada - Ed Empresarial Santa Cruz,"QUADRA SEPS 705/905 , Asa Sul, Brasília QUADRA SEPS 705/905 , Asa Sul, Brasília","Excelente salas no Centro Empresarial Santa Cruz, Conjugadas, reformadas por arquitetos, Nascente, com copa, duas varandas, Divisórias e banheiro com bancadas em granito preto absoluto, ar condicionado, uma vaga de garagem, Prédio com elevadores novos, Câmeras de segurança, portaria com porteiro 24 horas. Marque sua visita! Premier: (61) Ver dados Fone e Whatsapp / (61) Ver dados CRECI Ver dados/DF Francisco: Ver dados Fone e Whatsapp - CRECI 22711/DF Renato: Ver dados (Vivo) / Ver dados Whatsapp (Tim) - CRECI 3176/DF"
390000.0,240.0,Guará,0,Comercial à Venda - em Guara II Comercial à Venda - em Guara II,"Quadra QE 38 Conjunto M, Guara II, Guará Quadra QE 38 Conjunto M, Guara II, Guará","*QE 38* Excelente casa original com suíte. DECRIÇÃO: - Casa original com 4 quartos, sendo 2 suítes - Sala, cozinha e terraço - Varanda - 02 Pavimentos - Lote 128m² - Garagem para 3 carros - Nascente **Consulte mais opções e nossas condições de pagamento. LOCALIZAÇÃO: O imóvel fica localizado na QE 38 do Guará 2 ,rua muito ampla , larga, próxima ao Bombeiros e principal saída para a EPTG. O Guará é um bairro consolidado com fácil acesso e próximo a tudo. Aqui você está a poucos minutos do centro de Brasília, SIA, Aeroporto, feiras do Guará e Ceasa, Rodovias que ligam Brasília a outras cidades do DF. (Os preços e informações poderão sofrer mudanças sem aviso prévio. Por este motivo, solicitamos a confirmação com nossos consultores.)"
446490.0,41.0,Asa Sul,0,Sala Comercial Advance II Sala Comercial Advance II,"Sgas 915 , Asa Sul, Brasília Sgas 915 , Asa Sul, Brasília","Excelente sala ideal para consultório com 40,59 m², com 1 vaga na garagem. Em um complexo hospitalar com 4 subsolos, térreo e mais 3 pavimentos com amplo estacionamento pensado para o conforto dos pacientes e visitantes. O empreendimento segue tendência dos mais modernos centros clínicos do mundo, especialmente planejado para consultórios, clínicas, profissionais e empresas de saúde em geral."
46000.0,12.0,Asa Norte,0,"Box/garagem Fusion, Otima Localização Oportunidade! Box/garagem Fusion, Otima Localização Oportunidade!","SHN Quadra 1 Área Especial Bloco D , Asa Norte, Brasília SHN Quadra 1 Área Especial Bloco D , Asa Norte, Brasília","Invest Plus Imobiliária VENDE VAGA DE GARAGEM Ed. FUSION Work e Live.Ótima localização. Valor R$ 46.000,00Ótima oportunidade de investimento.Invista com segurança.Ligue já e agende sua visita.INVEST PLUS IMOBILIÁRIA Ver dados / Ver dadosE-mail:Ver dados www.investplus.com.br---TEMOS OUTROS--- 0.Ver dados"
220000.0,30.0,Asa Norte,0,"Sala Comercial à Venda, Asa Norte, Brasília. Sala Comercial à Venda, Asa Norte, Brasília.","SGAN 915 0, Asa Norte, Brasília SGAN 915 0, Asa Norte, Brasília","Ótima oportunidade! Golden Office Corporate Sala de 30m², muito bem localizada! Em um dos melhores centros empresarias de Brasília! Andar alto, Acabamento de piso em porcelanato e teto já rebaixado. Agende sua visita!"
750000.0,68.0,Asa Norte,2,Sala Comercial Mobiliada Com Garagens Asa Norte Centro Empresarial Sala Comercial Mobiliada Com Garagens Asa Norte Centro Empresarial,"Asa Norte SRTVN QUADRA 701 CONUNTO C , Asa Norte, Brasília Asa Norte SRTVN QUADRA 701 CONUNTO C , Asa Norte, Brasília","CONJUNTO DE SALAS REFORMADAS, MOBILIADAS E EQUIPADAS NO ED. CENTRO EMPRESARIAL NORTE - AO LADO BRASÍLIA SHOPPING - COM DUAS VAGAS DE GARAGEM NO 1º SUBSOLO DO EDIFÍCIO PISO EM GRANITO, APARELHOS DE AR CONDICIONADO EM TODOS OS AMBIENTES E ARMÁRIOS PLANEJADOS. Na primeira sala temos uma ante-sala com duas cadeiras de espera, balcão de atendimento em granito preto São Gabriel, duas estações de trabalho com gaveteiros, e mesa de extensão compartilhada. Copa com cuba, frigobar, ponto para filtro de água, armário com quatro portas e quatro gavetas. Armário da sala com duas portas de correr, vistas na primeira foto, 16 gavetas para pastas suspensas e quatro prateleiras. Mais armário de apoio para material de escritório, livros e limpeza. Sala diretor e porta de correr, mesa redonda, mesa de reunião, arquivo com compartimento pessoal, ou de valores, duas gavetas, bancada lateral, fechamento em duas partes de correr para porta objetos e/ou documentos, armário frontal com ponto para TV, e dois compartimentos laterais para DVDs e afins. Banheiro com bancada em granito branco, cuba sobreposta e torneira com acionamento automático. A segunda sala foi pensada para maior circulação de pessoas, ou reuniões. Dispõe de três pontos para estações de trabalho - dois deles prontos - e uma mesa de reunião com 6 (seis) lugares. Filtro de água, natural e gelada, e porta copos. Dispenser de sabão líquido e papel toalha. Lavatório com cuba de semi-encaixe apoiada em painel de madeira com trabalho de gesso. TV de 37 com braço articulado. Armário com quatro portas e frigobar. Informações ou visitas tratar pelo número 9 Ver dados, com Luciano Coelho"
332200.0,33.0,Noroeste,0,Vitrium - Tudoda Area De Saude Expecialista em Clinicas E Salas Vitrium - Tudoda Area De Saude Expecialista em Clinicas E Salas,"SGAS 913, Noroeste, Brasília SGAS 913, Noroeste, Brasília","O Centro Médico Vitrium é um empreendimento inspirado na relação do profissional de saúde com seu paciente, em que a palavra-chave é transparência. O Vitrium é único, pois tem setorização por especialidade e muita flexibilidade nas plantas de seus consultórios e clínicas, projetadas para atender às necessidades de diversas áreas de atuação. Um centro médico inteligente, cujo projeto foi desenvolvido para atender às exigências e especificações técnicas da Vigilância Sanitária e do Corpo de Bombeiros. A melhor escolha para a sua clínica ou consultório. - Amplo estacionamento - Aprovado para Internação - Certificação Sustentável - Corredores e Escadas com Patamar de 2,20 m - Elevadores Exclusivos para Circulação de Lixo e Entulho - Flexibilidade de Planta - Sala de Convenções - Serviços pay-per-use - Setorização - Vaga Exclusiva de Ambulância O empreendimento segue tendência dos mais modernos centros clínicos do mundo, especialmente planejado para consultórios, clínicas, profissionais e empresas de saúde em geral. Salas a partir de 29 m² A 700M² Marque uma visita! *Somos correspondentes bancário. Financie seu imóvel AQUI*. TELEFONES Ver dados TIM ZAP Ver dados VIVO Ver dados OI Ver dados CLARO PREÇO SOBRE ANALISE"
